PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,BALANCE_AS_OF_DATE,STOCK_MT,SELL_VALUE_USD,STATUS,DAYS_LEFT,LOSS_VALUE_USD
SINGAPORE-WAREHOUSE,MAT-0357,9353,2024-01-31,11.675,1770.82,Expired,,531.246
SINGAPORE-WAREHOUSE,MAT-0340,N6384A,2024-01-31,0.025,19.24,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N8943A,2024-01-31,1.375,1068.56,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N1967A,2024-01-31,1.325,1029.34,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N9614A,2024-01-31,1.375,1068.56,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N9689A,2024-01-31,1.3,1010.1,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N2374A,2024-01-31,1.175,913.16,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N7444A,2024-01-31,1.375,1068.56,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0340,N5895A,2024-01-31,119.625,111111.0,Near Expiry,46.0,0.0
SINGAPORE-WAREHOUSE,MAT-0306,S9134A,2024-01-31,8.25,6410.62,Expired,,1923.186
SINGAPORE-WAREHOUSE,MAT-0080,M4787A,2024-01-31,19.25,7550.22,Expired,,1887.555
SINGAPORE-WAREHOUSE,MAT-0022,M6559A,2024-01-31,6.875,2187.44,Expired,,656.232
SINGAPORE-WAREHOUSE,MAT-0136,M7595A,2024-01-31,12.375,3937.54,Expired,,984.385
SINGAPORE-WAREHOUSE,MAT-0029,M8772A,2024-01-31,15.8,6196.76,Expired,,1239.352
SINGAPORE-WAREHOUSE,MAT-0295,8863A,2024-01-31,31.625,15913.699999999999,Expired,,3978.4249999999997
SINGAPORE-WAREHOUSE,MAT-0295,9718A,2024-01-31,67.375,33903.1,Expired,,8475.775
SINGAPORE-WAREHOUSE,MAT-0295,5212A,2024-01-31,86.625,43589.7,Expired,,10897.425
SINGAPORE-WAREHOUSE,MAT-0295,5649A,2024-01-31,61.875,31135.5,Expired,,7783.875
SINGAPORE-WAREHOUSE,MAT-0305,M7717B,2024-01-31,4.125,1617.6399999999999,Urgent to Clear,13.0,0.0
SINGAPORE-WAREHOUSE,MAT-0104,M4482A,2024-01-31,12.375,4579.12,Healthy,148.0,0.0
SINGAPORE-WAREHOUSE,MAT-0406,M8466A,2024-01-31,5.5,2564.1,Expired,,512.82
SINGAPORE-WAREHOUSE,MAT-0406,M4017B,2024-01-31,19.25,8974.72,Expired,,1794.944
SINGAPORE-WAREHOUSE,MAT-0039,4618A9748,2024-01-31,19.25,10541.3,Expired,,2635.325
SINGAPORE-WAREHOUSE,MAT-0274,1033A3014,2024-01-31,19.25,10826.2,Near Expiry,73.0,0.0
SINGAPORE-WAREHOUSE,MAT-0179,4409A,2024-01-31,23.375,16605.6,Expired,,4981.679999999999
SINGAPORE-WAREHOUSE,MAT-0174,M7813B,2024-01-31,5.5,2238.5,Healthy,118.0,0.0
SINGAPORE-WAREHOUSE,MAT-0273,M7853A,2024-01-31,24.75,9523.8,Healthy,161.0,0.0
SINGAPORE-WAREHOUSE,MAT-0273,M5424B,2024-01-31,23.375,8994.7,Healthy,161.0,0.0
SINGAPORE-WAREHOUSE,MAT-0218,1850A7371,2024-01-31,61.875,23809.5,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0218,1309A2078,2024-01-31,37.125,14285.7,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,5265B,2024-01-31,0.975,519.48,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,4421A,2024-01-31,26.125,13919.4,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,8053A,2024-01-31,8.25,4395.6,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,1370A,2024-01-31,61.875,32967.0,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,2610A,2024-01-31,79.75,42490.8,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,4840A,2024-01-31,83.875,44688.6,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,7910A,2024-01-31,81.125,43223.4,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,7240A,2024-01-31,82.5,43956.0,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,5239A,2024-01-31,81.125,43223.4,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,3718A,2024-01-31,82.5,43956.0,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,7762A,2024-01-31,85.25,45421.2,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,3570A,2024-01-31,82.5,43956.0,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,9658A,2024-01-31,81.125,43223.4,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,6694B,2024-01-31,82.5,43956.0,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,8414A,2024-01-31,81.125,43223.4,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0237,9952A,2024-01-31,16.5,8791.2,Healthy,171.0,0.0
SINGAPORE-WAREHOUSE,MAT-0116,7728A,2024-01-31,24.7,12429.039999999999,Near Expiry,65.0,0.0
SINGAPORE-WAREHOUSE,MAT-0116,4681A,2024-01-31,23.375,11762.3,Near Expiry,65.0,0.0
SINGAPORE-WAREHOUSE,MAT-0085,6524A,2024-01-31,33.975,19359.14,Healthy,155.0,0.0
SINGAPORE-WAREHOUSE,MAT-0085,6870A,2024-01-31,38.5,21937.3,Healthy,155.0,0.0
SINGAPORE-WAREHOUSE,MAT-0354,M5858B,2024-01-31,48.125,18874.44,Healthy,131.0,0.0
SINGAPORE-WAREHOUSE,MAT-0309,7853A6000,2024-01-31,49.5,21978.0,Near Expiry,65.0,0.0
SINGAPORE-WAREHOUSE,MAT-0243,M4008A,2024-01-31,58.1,20207.18,Healthy,128.0,0.0
SINGAPORE-WAREHOUSE,MAT-0423,M4214A,2024-01-31,23.375,8649.12,Healthy,299.0,0.0
SINGAPORE-WAREHOUSE,MAT-0308,M8723A,2024-01-31,42.575,17013.34,Healthy,153.0,0.0
SINGAPORE-WAREHOUSE,MAT-0138,M8857A,2024-01-31,21.4,8551.44,Expired,,855.1440000000001
SINGAPORE-WAREHOUSE,MAT-0164,M7057A,2024-01-31,46.75,14876.22,Expired,-10.0,743.811
SINGAPORE-WAREHOUSE,MAT-0068,M6106A,2024-01-31,8.25,2625.52,Healthy,104.0,0.0
SINGAPORE-WAREHOUSE,MAT-0068,M7575A,2024-01-31,16.5,5250.3,Healthy,104.0,0.0
SINGAPORE-WAREHOUSE,MAT-0068,M6298B,2024-01-31,24.75,7875.82,Healthy,104.0,0.0
SINGAPORE-WAREHOUSE,MAT-0211,5360A3417,2024-01-31,24.75,13553.1,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0207,M5799B,2024-01-31,42.625,17348.56,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0367,M3750A,2024-01-31,24.75,11172.52,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0035,5031B3501C7890,2024-01-31,85.25,92735.31999999999,Expired,,23183.829999999998
SINGAPORE-WAREHOUSE,MAT-0035,1832B9568C6124,2024-01-31,36.45,39650.68,Expired,,9912.67
SINGAPORE-WAREHOUSE,MAT-0035,7553F2422A8237,2024-01-31,93.5,101709.3,Expired,,25427.325
SINGAPORE-WAREHOUSE,MAT-0035,2127F6984A7870,2024-01-31,59.125,64316.36,Expired,,16079.09
SINGAPORE-WAREHOUSE,MAT-0035,6299F5192A1839,2024-01-31,13.75,14957.619999999999,Expired,,3739.4049999999997
SINGAPORE-WAREHOUSE,MAT-0035,8378F7192A8871,2024-01-31,96.25,104701.12,Expired,,26175.28
SINGAPORE-WAREHOUSE,MAT-0035,5228F1995A5122,2024-01-31,13.75,14957.619999999999,Expired,,3739.4049999999997
SINGAPORE-WAREHOUSE,MAT-0035,2338F4409A6952,2024-01-31,97.625,106196.66,Expired,,26549.165
SINGAPORE-WAREHOUSE,MAT-0035,3687F9398A6057,2024-01-31,26.125,28418.96,Expired,,7104.74
SINGAPORE-WAREHOUSE,MAT-0130,4720,2024-02-29,2.4,1118.8799999999999,Expired,,335.66399999999993
SINGAPORE-WAREHOUSE,MAT-0130,8259,2024-02-29,65.925,30734.42,Expired,,9220.326
SINGAPORE-WAREHOUSE,MAT-0130,4874,2024-02-29,21.975,10244.56,Expired,,3073.368
SINGAPORE-WAREHOUSE,MAT-0130,4382,2024-02-29,23.225,10827.68,Expired,,3248.304
SINGAPORE-WAREHOUSE,MAT-0130,6631,2024-02-29,71.15,33170.5,Expired,,9951.15
SINGAPORE-WAREHOUSE,MAT-0419,7768B6917,2024-02-29,0.0,2117.88,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,4960C8279,2024-02-29,0.0,2078.66,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,3592B4392,2024-02-29,2.75,4314.2,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,7251B2736,2024-02-29,20.625,32356.5,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,4768B2016,2024-02-29,2.75,4314.2,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,9634B9933,2024-02-29,35.75,56084.6,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,2331B6755,2024-02-29,4.125,6471.3,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,7287B8620,2024-02-29,20.625,32356.5,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,1426B1444,2024-02-29,57.75,90598.2,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,2152B2544,2024-02-29,28.875,45299.1,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0419,6151C9151,2024-02-29,24.75,38827.8,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0374,6895C8007,2024-02-29,0.0,2137.86,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0374,1411R6692,2024-02-29,2.75,4354.9,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0374,3440C6681,2024-02-29,12.375,19597.42,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0374,2249C5753,2024-02-29,17.875,28307.22,Near Expiry,57.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,4785D4146,2024-02-29,1.375,1576.94,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,7708D8107,2024-02-29,1.375,1576.94,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,6137D8903,2024-02-29,1.375,1576.94,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,4586D5293,2024-02-29,2.75,3154.62,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,7402D1845,2024-02-29,27.5,31542.5,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,5147D9863,2024-02-29,24.75,28388.62,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,1328D7657,2024-02-29,24.75,28388.62,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,6093D3069,2024-02-29,23.375,26810.94,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,3529D9676,2024-02-29,22.0,25234.0,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,3246D3624,2024-02-29,24.75,28388.62,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0344,6853D6620,2024-02-29,24.75,28388.62,Near Expiry,50.0,0.0
SINGAPORE-WAREHOUSE,MAT-0241,5041,2024-02-29,3.6,1784.8799999999999,Expired,,713.952
SINGAPORE-WAREHOUSE,MAT-0046,8768,2024-02-29,0.425,321.15999999999997,Near Expiry,61.0,0.0
SINGAPORE-WAREHOUSE,MAT-0349,1667G8837,2024-02-29,24.75,18315.0,Healthy,162.0,0.0
SINGAPORE-WAREHOUSE,MAT-0349,6163G9046,2024-02-29,24.75,18315.0,Healthy,162.0,0.0
SINGAPORE-WAREHOUSE,MAT-0194,1216,2024-02-29,5.425,4135.12,Expired,,1033.78
SINGAPORE-WAREHOUSE,MAT-0257,5559A,2024-02-29,1.075,262.7,Expired,,131.35
SINGAPORE-WAREHOUSE,MAT-0257,2483A,2024-02-29,1.35,330.04,Expired,,165.02
SINGAPORE-WAREHOUSE,MAT-0257,SCRAP-6946,2024-02-29,0.15,37.0,Expired,,18.5
SINGAPORE-WAREHOUSE,MAT-0078,3663A,2024-02-29,15.1,9386.16,Expired,,469.308
SINGAPORE-WAREHOUSE,MAT-0078,5894A,2024-02-29,31.575,19627.02,Expired,,981.3510000000001
SINGAPORE-WAREHOUSE,MAT-0078,9807A,2024-02-29,50.575,31437.42,Expired,,1571.871
SINGAPORE-WAREHOUSE,MAT-0072,2551D2041,2024-02-29,1.375,1587.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,1989D1871,2024-02-29,1.375,1587.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,4171D4031,2024-02-29,4.125,4761.9,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,4647D4181,2024-02-29,1.375,1587.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,8729D4335,2024-02-29,4.125,4761.9,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,9610D1098,2024-02-29,1.375,1587.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,3156D2747,2024-02-29,23.375,26984.1,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,8207D8690,2024-02-29,33.0,38095.2,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,9312D7249,2024-02-29,16.5,19047.6,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,5252D5903,2024-02-29,15.125,17460.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,2801D7865,2024-02-29,8.95,10331.88,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,4696D8627,2024-02-29,16.5,19047.6,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,2196D9064,2024-02-29,53.625,61904.7,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,7294D1158,2024-02-29,28.875,33333.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,2246A7326,2024-02-29,53.625,61904.7,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,3553A5529,2024-02-29,42.625,49206.3,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,7436A8419,2024-02-29,2.75,3174.6,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,4270A4870,2024-02-29,9.625,11111.1,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,5690A1497,2024-02-29,11.0,12698.4,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0072,6148A7109,2024-02-29,53.625,61904.7,Healthy,116.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,9067D9845,2024-02-29,1.375,2167.46,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,6648D9864,2024-02-29,1.375,2167.46,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,8234D6341,2024-02-29,42.625,67185.34,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,5815D1494,2024-02-29,15.125,23839.84,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,8811D1482,2024-02-29,35.75,56349.52,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,7773D8831,2024-02-29,27.5,43345.5,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,2173D9928,2024-02-29,46.75,73687.72,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,2116D5175,2024-02-29,4.125,6501.64,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,3046D4346,2024-02-29,37.125,58516.24,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,8135D1246,2024-02-29,12.375,19505.66,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,9839D9779,2024-02-29,13.75,21673.12,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,7644D8741,2024-02-29,53.625,84523.54,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,8565D7127,2024-02-29,31.625,49847.14,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,6440D1858,2024-02-29,11.0,17338.2,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,3579D9309,2024-02-29,52.25,82356.81999999999,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,1243D2034,2024-02-29,11.0,17338.2,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,3482D3115,2024-02-29,8.25,13004.02,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,2503D9374,2024-02-29,55.0,86691.0,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0135,2467D6100,2024-02-29,35.75,56349.52,Urgent to Clear,20.0,0.0
SINGAPORE-WAREHOUSE,MAT-0364,5623A4666,2024-02-29,6.875,11141.44,Healthy,121.0,0.0
SINGAPORE-WAREHOUSE,MAT-0364,5328A8008,2024-02-29,26.125,42338.36,Healthy,121.0,0.0
SINGAPORE-WAREHOUSE,MAT-0364,8782A9498,2024-02-29,5.5,8913.3,Healthy,121.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,7799A2916,2024-02-29,1.375,2167.46,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,5313A1527,2024-02-29,8.25,13004.02,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,1235A2591,2024-02-29,9.625,15170.74,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,8720A8848,2024-02-29,19.25,30342.22,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,6834A9026,2024-02-29,20.625,32508.94,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,3197A1649,2024-02-29,28.875,45512.96,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,6735A4244,2024-02-29,22.0,34676.4,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,6299A5105,2024-02-29,27.5,43345.5,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,1551A5529,2024-02-29,12.375,19505.66,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,1158A4504,2024-02-29,24.75,39011.32,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0355,2396A9595,2024-02-29,12.375,19505.66,Healthy,140.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,1457A7958,2024-02-29,1.375,2157.1,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,8254A8314,2024-02-29,13.75,21571.0,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,4563A9513,2024-02-29,8.25,12942.6,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,1158A6000,2024-02-29,9.625,15099.7,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,8861A2431,2024-02-29,8.25,12942.6,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,6981A2135,2024-02-29,11.0,17256.8,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,1644A8045,2024-02-29,6.875,10785.5,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,5898A3427,2024-02-29,19.25,30199.4,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,6521A7068,2024-02-29,2.75,4314.2,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,6277A5374,2024-02-29,22.0,34513.6,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,3707A7828,2024-02-29,11.0,17256.8,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,9017A2544,2024-02-29,46.75,73341.4,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,1268A2087,2024-02-29,45.375,71184.3,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0210,1525A4131,2024-02-29,20.625,32356.5,Urgent to Clear,1.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,1853A5725,2024-02-29,2.75,4354.9,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,2667A2415,2024-02-29,49.5,78388.2,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,5032A6455,2024-02-29,23.375,37017.02,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,9228A4413,2024-02-29,22.0,34839.2,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,6609A5830,2024-02-29,45.35,71816.26,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,7586A7573,2024-02-29,28.875,45726.82,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,4293A5549,2024-02-29,33.0,52258.8,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0301,6755A3975,2024-02-29,41.25,65323.5,Healthy,191.0,0.0
SINGAPORE-WAREHOUSE,MAT-0034,M7320B,2024-02-29,5.5,2157.1,Expired,,215.71
SINGAPORE-WAREHOUSE,MAT-0034,M1386B,2024-02-29,5.5,2157.1,Expired,,215.71
SINGAPORE-WAREHOUSE,MAT-0345,2517A,2024-02-29,0.025,22.2,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,4253A,2024-02-29,0.0,1087.8,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,9693A,2024-02-29,0.0,3307.8,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,2290A,2024-02-29,6.25,5550.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,6792A,2024-02-29,0.025,22.2,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,1734A,2024-02-29,3.75,3330.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,7507A,2024-02-29,2.5,2220.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,7867A,2024-02-29,48.75,43290.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,3576A,2024-02-29,22.5,19980.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,5466A,2024-02-29,82.5,73260.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,2739A,2024-02-29,22.5,19980.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,8664A,2024-02-29,60.0,53280.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,4286A,2024-02-29,35.0,31080.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0345,1637A,2024-02-29,21.25,18870.0,Near Expiry,77.0,0.0
SINGAPORE-WAREHOUSE,MAT-0258,4699A,2024-02-29,1.275,971.62,Expired,,242.905
SINGAPORE-WAREHOUSE,MAT-0258,9358A9134,2024-02-29,19.25,14672.72,Expired,,3668.18
SINGAPORE-WAREHOUSE,MAT-0258,3341A4338,2024-02-29,9.625,7336.36,Expired,,1834.09
SINGAPORE-WAREHOUSE,MAT-0258,8316A5918,2024-02-29,4.125,3144.2599999999998,Expired,,786.0649999999999
SINGAPORE-WAREHOUSE,MAT-0258,8078A4860,2024-02-29,35.75,27249.02,Expired,,6812.255
SINGAPORE-WAREHOUSE,MAT-0258,M6937A,2024-02-29,2.675,2038.7,Expired,,509.675
SINGAPORE-WAREHOUSE,MAT-0258,M3820A,2024-02-29,1.375,1047.84,Expired,,261.96
SINGAPORE-WAREHOUSE,MAT-0258,M2148A,2024-02-29,0.225,171.68,Expired,,42.92
SINGAPORE-WAREHOUSE,MAT-0258,SCRAP-4170,2024-02-29,0.15,114.7,Expired,,28.675
SINGAPORE-WAREHOUSE,MAT-0258,SCRAP-4561,2024-02-29,0.2,152.44,Expired,,38.11
SINGAPORE-WAREHOUSE,MAT-0302,2944,2024-02-29,0.1,48.1,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0302,4958,2024-02-29,39.875,19180.06,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0302,7734,2024-02-29,74.25,35714.62,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0302,5800,2024-02-29,55.0,26455.0,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0302,4986,2024-02-29,148.5,71428.5,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0302,5603,2024-02-29,3.975,1912.16,Near Expiry,53.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,6858A,2024-02-29,5.0,4144.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,5336A,2024-02-29,1.175,973.84,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,3009A,2024-02-29,1.25,1036.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,5292A,2024-02-29,2.5,2072.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,6271A,2024-02-29,2.5,2072.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,9720A,2024-02-29,1.25,1036.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,9230A,2024-02-29,28.75,23828.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,2791A,2024-02-29,31.25,25900.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,1264A,2024-02-29,67.5,55944.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,3808A,2024-02-29,6.25,5180.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,9465A,2024-02-29,83.75,69412.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0221,5509A,2024-02-29,37.5,31080.0,Healthy,150.0,0.0
SINGAPORE-WAREHOUSE,MAT-0098,5801A,2024-02-29,1.375,804.38,Healthy,294.0,0.0
SINGAPORE-WAREHOUSE,MAT-0098,5923A,2024-02-29,23.225,13587.14,Healthy,294.0,0.0
